Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
2005-11-01,64276949679.37383,16012071745.13657,801526710628.6136,14750223983.87878,29387818925.40374,2434382804.098664,16701012006.89282,141798539981.739,33246197563.30286,10970232205.16429,72705995991.05643,72786239060.93907,13613918342.6694,18059351497.62169,41430333005.78199,4497650956.143171,148331740458.9868,19993449616.55464,208229322552.6218,50747907139.19508,49720038434.18796,22798007264.51907,68773111053.26176
2005-12-01,53799284976.67747,16932544990.42392,825587849695.5664,14954609123.0026,29555155656.2902,2287009892.672727,18603097977.58911,136026046025.2097,34730799049.25249,8971501766.505264,70152480074.60767,74110084172.29016,14175278730.03949,18494363270.44564,42560852301.11769,4552257441.982025,155258842773.1614,20629728904.68877,210390776838.7503,52064884293.79985,52491001444.98757,21010295842.26624,65126954910.64807
2006-01-01,56923666730.37349,15885255533.92277,851885045425.966,14742767038.27847,29752395430.65342,2394868755.945977,20124988584.24719,139092995848.6607,35083769304.59015,9367872533.685432,70977910079.48244,76802147033.50122,14219898699.05467,20401770322.84408,43189207033.88446,4877182316.728585,161257366272.4684,22142479539.45622,216933321423.1099,53228713994.63179,55330008623.74853,21249075676.98825,65593703784.46169
2006-02-01,57414856345.72368,16111599795.93916,860302309677.3916,15104770401.1331,29613440608.05538,2375705913.832225,19852787145.31514,141241909782.209,35533199778.36008,9697653635.759274,71885576358.79118,75623983148.61034,14064928299.94675,20481807813.86552,45496410129.28158,4880442334.638484,165568088407.7323,22593284445.9767,215950273989.8486,54403065023.08241,58705338175.14357,22391335023.55597,65364413870.97256
2006-03-01,59824480020.88999,15943802293.2495,881710674334.3655,15154146240.90646,29741116622.95382,2633338693.931303,21598095663.48768,150556388879.6223,40089780584.49333,10650871930.8921,73391355652.94069,76023180169.4988,14539976820.90386,20645338311.99201,44259280826.95879,4796885369.825498,177965537399.0212,22944774226.29774,217344425304.5587,55265834027.29249,60721163160.59021,22710898728.526,65353940381.59369
2006-04-01,56551963788.89745,17438523014.47084,901566427615.6586,15107275308.66558,30056705662.09264,2802627326.631106,21038043096.23246,159508341821.96,42822681316.15917,11057379874.29842,75426653827.77689,78453093172.99785,14559563992.60827,20851968602.47639,45384421963.83835,4978528187.85158,179426616326.8565,24312872414.45514,222891722180.3787,57249839536.70373,62624016766.78045,23427651168.92058,66846279798.30497
2006-05-01,63380823976.94599,18165267513.5186,931601635605.1357,14597507325.07251,30750315975.86599,2787573161.051933,21853411673.73663,161830188229.9705,44303591498.69334,11448813114.66071,78652728327.57825,81459414920.69244,14317461455.2063,20949909304.56338,48518237420.56561,5168662179.660542,188034471635.5141,24076402833.59173,224689852178.1422,57721007859.69044,62090744700.00126,24530584412.40589,67090373220.99318
2006-06-01,62670464213.7568,17557733205.02275,947684128048.2393,14461883996.86863,30412078809.70466,2846013206.520288,21132919367.00771,162629887851.4654,40315307223.28408,10482144619.37023,78735851975.49574,84944967114.60341,14511726445.02639,21123552077.09286,46906252789.20179,5334017339.729578,182306462493.1428,23930656870.89568,225716155932.5645,58057435728.52992,59730670746.26889,25002930664.65078,67933973043.25197
2006-07-01,66819338571.12606,17012445351.34943,961142547363.4696,14688898144.24346,30690236354.12163,2884178690.296061,20779675821.61575,163023899840.7396,41349795817.93577,9583238440.613565,79053421626.01274,83062179773.3244,14730376885.70092,21274119926.0442,48415606914.21483,5330590010.109189,195818020947.4584,24141250241.98146,225717181954.7243,58796298651.46398,59880568894.30584,25557180845.38726,67558792650.95692
2006-08-01,71477766236.55698,16940745048.42172,978657849529.4773,14984154636.90411,30940769428.8505,2971356350.020601,20841071020.50294,165060153075.0057,41993679998.90445,10735913907.89507,79280260397.76067,83706065669.74402,15482650979.57563,21540694763.04171,48702338856.45558,5320719917.000506,203770009741.6562,24418455116.89404,227025280291.0364,59355659182.56163,60549674803.35387,25186060852.68664,66605800835.58417
2006-09-01,73392930562.83916,17530194147.6522,994525042782.375,15013649533.09662,30764872517.52072,2785165981.943499,20959013396.62058,164170887214.9884,42350206450.20559,10799349182.85336,79514262991.51823,83453879018.48734,15273997624.96003,21593356403.55216,48684487244.12588,5309287632.355534,210824565184.3303,24627808546.9781,228223579965.6005,61592645798.60778,60789670590.85478,26356211013.75243,66217017854.14843
2006-10-01,78170857059.31998,17463311601.43149,1016078366988.92,15134958975.3988,30792159039.12152,2677484808.252045,20795393432.7722,166498449965.4769,39892751316.83485,11016553257.23045,79607527386.34042,77578675366.94427,15800130751.02241,22309098716.33282,47163145941.88184,5366017304.04344,217422250050.0389,24526206979.15653,229459880228.4588,62302144125.87433,60016782109.64564,25806817195.74104,65588433477.57167
2006-11-01,83113970638.99982,17136734245.00565,1045001094291.745,15454210855.63513,31559722910.96721,3120657776.811157,22019500260.83679,173136485321.8698,41580714450.43347,10985548029.74169,80017882441.01018,77069282594.06183,16575954749.19995,22648984863.92763,49471877947.98342,5382333252.225346,220792853707.7777,25448506401.75638,234257503791.9337,64488334151.52657,60461433060.2329,27049139158.68828,66704945800.49232
2006-12-01,85838864407.07515,19396264976.62159,1072567029869.899,15437233305.65234,31454306531.235,2849953559.423754,21590033806.91905,176104880578.0229,42588345281.59394,12675773570.54295,82425821883.17416,76329154244.80823,17439292812.09505,22966718616.73256,48474152578.8457,5394830894.697887,226277205600.2882,25586962764.01899,238956510981.532,66984715167.68063,63264841173.64318,27617445822.57686,65894933582.05689
2007-01-01,91086101238.6749,17313882635.24629,1110888556813.814,16447530405.67927,31375931817.31677,2720521936.260074,21011035018.59711,178966251472.3201,43268029180.71384,12877474011.61992,83479453766.2844,76842291762.7789,17964944453.47924,23694348377.51538,51200051627.84321,5415253729.885881,226711349536.9908,26248915853.71003,240228323618.9261,66769348299.13929,65380254579.86052,28343030838.12169,65063363529.42983
2007-02-01,101069725333.9856,16132064601.84448,1163442964894.181,17591267898.22699,31619965107.14901,2902173633.757458,22633075241.84556,193001890911.6178,45691907714.23025,14645369346.34466,86868475127.0086,76668008389.54967,18251051382.53227,24542167205.60189,50974772265.06485,5511882637.517403,230004040353.4279,26298973256.67409,242811777724.6278,68199991896.34911,67024085220.1572,30204925008.38879,66081623268.63554
2007-03-01,109531360235.3061,15327669340.19965,1208109013025.507,18993348028.45191,31733721671.78854,2965199614.875334,22633789946.69043,197940001443.0088,47222621608.04627,21192908751.09333,88532633244.65018,75849741263.65012,18544983160.78615,24684402212.55925,50774189333.55483,5636908862.768383,239069900052.2141,26491766714.81911,243914524670.4019,70873477141.8216,69907305013.93404,34879451680.08215,66550628286.97984
2007-04-01,121830333546.1957,17479431432.93059,1252642504822.867,19775474621.43093,32076008051.84394,3026412491.761194,23230546878.54849,203226518561.2925,49311114191.00915,20410479321.52192,91533304103.51035,77574976964.441,19847835719.67553,25089424388.969,52065896179.17691,5474289771.075852,241660364610.7575,26993778064.5869,247259253336.6662,71069175409.73862,69735493003.25916,39707499584.20275,66719540340.09698
2007-05-01,136413432430.3777,16885449301.28699,1298712174388.511,20411902577.00064,31445045021.03125,2995097147.345586,22530496115.73961,206987405792.573,50114884066.10202,21049779890.98892,98340759640.61023,78010827986.93494,21466155311.93995,25599288639.18299,55155191744.18798,5494988198.626356,245775139472.337,27826950774.23243,250741286628.462,71085528306.91634,68810004875.76392,42571388060.83501,66007502327.55686
2007-06-01,147101027287.1636,17834823347.65041,1338664643471.048,19995240367.79839,31292583826.41486,2829801209.101025,22837865453.80696,212221132365.8025,50926700762.25565,20000340281.74383,98364062083.9777,77932647197.26894,21727172754.51825,26383029724.25569,54430804368.47737,5855212555.483579,238578094025.9958,28073378981.80629,250701910226.4564,73010649065.95454,70799348783.45844,42999325774.68332,66127049770.99622
2007-07-01,155909529601.625,18520135242.97474,1391261806107.627,20194907338.24142,31815803700.32631,3059590216.716319,22775529280.07938,225811828310.313,51881830230.5412,19095178349.6269,98447536558.23553,78240199717.02644,23516624310.09562,28019011777.84674,56082644275.05696,6041748947.930824,256520474555.4622,29304452061.96301,254838651034.4954,74010484628.34113,72507525588.52162,42284365692.61582,67029210279.09758
2007-08-01,161096509991.276,15693827904.56018,1414685663166.747,20112893407.5534,32177828574.9173,2942336610.310388,23022125773.59404,227591750071.6972,51428703314.8294,17894838352.2696,96761933200.04169,79486382166.58868,24138857020.88838,30485132098.56638,56202164180.33516,6100488982.256442,253066645816.2534,29805891082.72351,255302315860.2488,74439215211.02757,74573587151.69492,43574209684.72123,67508335826.89511
2007-09-01,162962204112.5245,16284538363.6491,1439686758191.484,20549335893.24492,32867608264.60177,3381309274.999105,23366262527.53325,246415430213.7287,52877588891.52871,18624848798.04584,98200131995.54045,82167848581.45944,24692534676.16242,30902160429.47985,58300934762.3384,6282687984.899808,263342755552.4926,30490131973.36876,257294202244.6899,80686706977.68542,74562185354.91504,48545902967.91432,69070387207.33795
2007-10-01,167866674471.8074,16338240173.59894,1460996153759.681,20662667967.66319,33348019408.17521,3507234671.96102,23896413622.58107,262966280547.7619,54156963251.74597,19451546602.15952,99610882897.44388,83739527385.94177,24978096184.1764,32497815886.77353,60116229344.88564,7093358165.316283,276035528344.2289,31725386602.59429,260139138950.0439,82427846652.12149,75176660611.76945,50509849293.83082,69626447528.51561
2007-11-01,177059589851.0709,16147600195.59202,1503015891514.487,20886486117.73686,34517966849.41004,3515846169.530897,24449989468.24412,271486994343.7451,54899449569.85657,18548307040.65843,101084370565.7547,85545497463.30542,26437005209.33427,32719248020.18337,68206938560.25188,10250289733.33221,289725473009.3813,32314269332.47525,261928037593.423,84604740889.8642,75226335418.32913,75682950947.74672,70965965049.64629
2007-12-01,180333611053.3523,16842210886.32959,1534355623043.368,20952067611.86577,34905322659.54179,3657554825.120889,24051752996.15052,273859449045.4549,56924581523.29602,16776269409.80497,101312781444.7234,87208265160.62508,27784260654.81657,33751207789.72166,65734189524.53493,9751626698.862288,305709631112.3686,32942905122.6932,262224452963.9135,87455241803.25278,76506392745.2335,77238765358.11584,70565293285.23009
2008-01-01,187503962836.3451,16868255663.59046,1595935828004.882,21369746664.69917,36060293836.07852,3661722180.263299,24157401667.05219,290840332228.4951,56001984369.11247,16551662420.99999,109245847707.4727,90781740124.80019,30848005604.24456,34809413937.33925,68551910841.42266,7664008575.164295,323528514450.7562,33574880266.20685,261871623783.8097,92768398933.56519,77615303351.6462,75598884809.23817,72016644204.65298
2008-02-01,192901820223.5538,17130894216.81935,1653295313367.284,21848006208.36715,37017722499.18045,3911911928.422687,24493364768.14451,299483874442.8508,57129110407.69588,17062688367.59593,116256105735.8536,90351152472.44858,32433365938.53406,36287806126.42685,72493519883.46025,11634282289.83886,335415222909.5,34170296362.20084,262366594890.3534,100539356715.692,78221405397.29335,81435375275.40489,73404026105.81537
2008-03-01,195231614874.2513,17850434466.39302,1688354184548.947,22134769434.68708,37971531756.44048,3770299214.708266,26608988199.07645,307881907896.8569,59023340071.63437,16751991425.55403,120256569566.9691,91132182706.03226,33663921473.39396,36637480053.11186,76953592990.15932,15844646174.09696,350406129242.8073,34360406024.39461,264245284978.1611,109970321669.2321,80074847608.97604,82557570519.39851,75764134523.26344
2008-04-01,195766817228.3477,18207584482.1847,1762805659415.407,22254576933.71893,38324943298.68085,3515993569.773012,26177392972.60521,312826826991.3243,58772273186.19722,16462778953.10906,124048657588.7118,92796500744.65259,35864977980.10465,36355492323.27131,79071793369.13226,14113749834.2272,355740199299.3931,34247272863.49847,260482129168.1213,109762350630.9197,78065618374.7438,69890532053.41586,74371626845.13487
2008-05-01,197906274055.1856,19062755583.43138,1803291178693.79,22380825271.38416,37841548623.31197,3547997737.092065,26144407570.55664,312724174653.6751,57466494740.83582,16239040985.40375,125153503681.597,93955280883.54015,35140442234.51911,36233120178.66462,78889828049.56711,13732676681.89363,365877876668.9032,34371488727.35854,258198222761.9112,108943628131.5739,77384145500.9595,71005022358.03586,75169994381.3346
2008-06-01,200827063144.1237,20153759459.86124,1815137377732.835,22852189393.09536,38085960991.94872,3752686157.479265,27365165749.93588,310328579602.8154,59455888652.7488,14263461506.43589,125773458062.5378,94044855901.91972,35675758660.87915,36712284514.35998,82531725124.35901,13029290474.74674,381531113635.0836,34819406193.61481,258099006779.1792,105676129972.2775,79430943396.7203,60632646843.11896,75739684493.62936
2008-07-01,203561542062.6909,21745875189.15695,1851458575033.876,23352108936.24746,37929470860.13408,3731626326.667207,26904434007.40419,304042611519.9479,60566172654.38902,13742154389.29422,125054776531.5692,95494275104.32664,35007932299.51851,36900983449.04271,84947961085.86137,12412053940.58965,405286867686.9579,34965512762.44021,247522778563.5094,104752744699.3912,79351463587.74095,54218833251.74893,74831870569.53519
2008-08-01,205116124042.534,22287096650.19867,1890388079909.826,23649826024.77578,36975428520.49866,3402334438.161487,25485543075.04164,293715496653.2221,58358584461.34808,12297629848.64881,122556025470.7421,97119704134.81859,35086942193.92423,36742727101.6479,81588417699.40958,11586142087.37186,420829304258.2889,34296521363.96871,243199743126.3766,101249788845.7173,79324438816.21394,49836542551.17403,72560414378.63512
2008-09-01,206494011114.3341,24176079114.06499,1911803460413.069,23721654562.42827,36304166688.33958,3519800892.121389,25027842901.16776,284395348733.4078,57107682485.35043,13531136941.07601,109738749231.6108,98862306149.84024,34753228258.8075,36741525271.04236,74214755815.5252,10778563592.97022,437734349807.5013,34391425873.76278,239672020424.8414,102421642789.8264,79954290787.18207,44637753868.52994,71834031707.21619
